##### bfnsn! (ode)  BZlr ::: Sun Nov  3 14:34:43 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
3701  21     0.8661004873      0.976287973     -5.06062899                0      1.000000215      1.000000215     0.9999989512     0.9999989512    0.01959657354  bftga 0(D)
3702  21      0.866180718      0.976387973    -5.056277184                0      1.000000137      1.000000137     0.9999987585     0.9999987585    0.01959124047  bftga 0(D)
3703  22     0.8662608735      0.976487973    -5.051888756                0      1.000000456      1.000000456      1.000000456      1.000000456    0.01958584643  bftga 0(D)
3704  22     0.8663409538      0.976587973    -5.047500328                0       1.00000035       1.00000035       1.00000035       1.00000035    0.01958050712  bftga 0(D)
3705  21     0.8664209588      0.976687973    -5.043099694                0      1.000001011      1.000001011     0.9999997447     0.9999997447    0.01957515873  bftga 0(D)
3706  22     0.8665008887      0.976787973    -5.038662438                0       1.00000029       1.00000029       1.00000029       1.00000029    0.01956981434  bftga 0(D)
3707  21     0.8665807433      0.976887973    -5.034212975                0      1.000000207      1.000000207     0.9999990251     0.9999990251     0.0195644996  bftga 0(D)
3708  22     0.8666605229      0.976987973    -5.029751305                0     0.9999997617     0.9999997617     0.9999997617     0.9999997617    0.01955913874  bftga 0(D)
3709  22     0.8667402273      0.977087973    -5.025265221                0       1.00000023       1.00000023       1.00000023       1.00000023    0.01955375768  bftga 0(D)
3710  21     0.8668198566      0.977187973     -5.02076693                0      1.000000933      1.000000933     0.9999997232     0.9999997232    0.01954839464  bftga 0(D)
3711  22     0.8668994108      0.977287973    -5.016232018                0      1.000000286      1.000000286      1.000000286      1.000000286    0.01954303728  bftga 0(D)
3712  21       0.86697889      0.977387973    -5.011684899                0      1.000000197      1.000000197     0.9999991443     0.9999991443    0.01953771093  bftga 0(D)
3713  22     0.8670582941      0.977487973    -5.007125572                0     0.9999997834     0.9999997834     0.9999997834     0.9999997834    0.01953234089  bftga 0(D)
3714  22     0.8671376232      0.977587973    -5.002541832                0      1.000000164      1.000000164      1.000000164      1.000000164    0.01952695279  bftga 0(D)
3715  22     0.8672168774      0.977687973    -4.997933678                0     0.9999997579     0.9999997579     0.9999997579     0.9999997579    0.01952160911  bftga 0(D)
3716  22     0.8672960566      0.977787973     -4.99330111                0      1.000000225      1.000000225      1.000000225      1.000000225    0.01951621106  bftga 0(D)
3717  23     0.8673751608      0.977887973    -4.988650231                0      1.000000365      1.000000365     0.9999998615     0.9999998615    0.01951084574  bftga 0(D)
3718  26     0.8674541901      0.977987973    -4.983976464                0      1.000000457      1.000000457     0.9999995159     0.9999995159     0.0195054795  bftga 0(D)
3719  23     0.8675331446      0.978087973    -4.979270653                0     0.9999999588     0.9999999588     0.9999999588     0.9999999588    0.01950010516  bftga 0(D)
3720  23     0.8676120242      0.978187973    -4.974564842                0     0.9999997331     0.9999997331     0.9999997331     0.9999997331    0.01949474152  bftga 0(D)
3721  22     0.8676908289      0.978287973    -4.969822411                0       1.00000016       1.00000016     0.9999988852     0.9999988852    0.01948937528  bftga 0(D)
3722  23     0.8677695588      0.978387973    -4.965043358                0      1.000000238      1.000000238      1.000000238      1.000000238    0.01948394639  bftga 0(D)
3723  22     0.8678482139      0.978487973    -4.960252098                0      1.000001002      1.000001002     0.9999997552     0.9999997552    0.01947855253  bftga 0(D)
3724  21     0.8679267943      0.978587973    -4.955436425                0      1.000000124      1.000000124     0.9999983953     0.9999983953    0.01947324193  bftga 0(D)
3725  22     0.8680052999      0.978687973    -4.950596337                0      1.000000209      1.000000209     0.9999988893     0.9999988893    0.01946783452  bftga 0(D)
3726  23     0.8680837308      0.978787973    -4.945719628                0      1.000000139      1.000000139      1.000000139      1.000000139    0.01946240351  bftga 0(D)
3727  23      0.868162087      0.978887973    -4.940818505                0     0.9999998325     0.9999998325     0.9999998325     0.9999998325    0.01945703295  bftga 0(D)
3728  23     0.8682403686      0.978987973    -4.935892967                0      1.000000149      1.000000149      1.000000149      1.000000149    0.01945161615  bftga 0(D)
3729  23     0.8683185755      0.979087973    -4.930943016                0     0.9999997567     0.9999997567     0.9999997567     0.9999997567     0.0194462486  bftga 0(D)
3730  22     0.8683967078      0.979187973    -4.925956444                0      1.000000809      1.000000809     0.9999997237     0.9999997237    0.01944081285  bftga 0(D)
3731  23     0.8684747655      0.979287973    -4.920933251                0      1.000000225      1.000000225      1.000000225      1.000000225    0.01943541567  bftga 0(D)
3732  22     0.8685527487      0.979387973     -4.91589785                0      1.000000211      1.000000211     0.9999990983     0.9999990983    0.01943005725  bftga 0(D)
3733  22     0.8686306573      0.979487973    -4.910813622                0      1.000000911      1.000000911     0.9999998109     0.9999998109    0.01942459854  bftga 0(D)
3734  23     0.8687084914      0.979587973    -4.905717186                0     0.9999997865     0.9999997865     0.9999997865     0.9999997865    0.01941923793  bftga 0(D)
3735  23      0.868786251      0.979687973    -4.900571923                0     0.9999998499     0.9999998499     0.9999998499     0.9999998499    0.01941382534  bftga 0(D)
3736  22     0.8688639362      0.979787973    -4.895390038                0      1.000000956      1.000000956     0.9999997691     0.9999997691    0.01940837368  bftga 0(D)
3737  23      0.868941547      0.979887973    -4.890195946                0     0.9999997893     0.9999997893     0.9999997893     0.9999997893    0.01940300963  bftga 0(D)
3738  23     0.8690190833      0.979987973    -4.884953026                0     0.9999997872     0.9999997872     0.9999997872     0.9999997872    0.01939759668  bftga 0(D)
3739  22     0.8690965453      0.980087973    -4.879673485                0      1.000000672      1.000000672     0.9999996861     0.9999996861    0.01939214765  bftga 0(D)
3740  22     0.8691739329      0.980187973    -4.874345116                0      1.000000311      1.000000311     0.9999992579     0.9999992579    0.01938676503  bftga 0(D)
3741  20     0.8692512463      0.980287973    -4.868992333                0      1.000000115      1.000000115     0.9999979247     0.9999979247    0.01938141522  bftga 0(D)
3742  23     0.8693284853      0.980387973    -4.863602928                0     0.9999998381     0.9999998381     0.9999998381     0.9999998381    0.01937592083  bftga 0(D)
3743  23     0.8694056501      0.980487973    -4.858164696                0      0.999999872      0.999999872      0.999999872      0.999999872    0.01937049516  bftga 0(D)
3744  22     0.8694827406      0.980587973    -4.852689842                0      1.000000713      1.000000713     0.9999996917     0.9999996917    0.01936503922  bftga 0(D)
3745  22      0.869559757      0.980687973    -4.847166161                0      1.000000264      1.000000264     0.9999993077     0.9999993077    0.01935965295  bftga 0(D)
3746  22     0.8696366991      0.980787973    -4.841593651                0       1.00000086       1.00000086     0.9999997522     0.9999997522    0.01935417331  bftga 0(D)
3747  21     0.8697135672      0.980887973    -4.835996727                0      1.000000151      1.000000151     0.9999989542     0.9999989542    0.01934881912  bftga 0(D)
3748  23     0.8697903611      0.980987973    -4.830338768                0      1.000000097      1.000000097      1.000000097      1.000000097    0.01934333171  bftga 0(D)
3749  23     0.8698670809      0.981087973    -4.824631981                0      1.000000112      1.000000112      1.000000112      1.000000112    0.01933789618  bftga 0(D)
3750  23     0.8699437266      0.981187973    -4.818876366                0      1.000000289      1.000000289     0.9999999434     0.9999999434    0.01933245989  bftga 0(D)
3751  23     0.8700202984      0.981287973    -4.813071923                0      1.000000098      1.000000098      1.000000098      1.000000098    0.01932702429  bftga 0(D)
3752  22     0.8700967961      0.981387973    -4.807206444                0        1.0000007        1.0000007     0.9999997619     0.9999997619     0.0193215699  bftga 0(D)
3753  22     0.8701732199      0.981487973    -4.801292137                0      1.000000306      1.000000306     0.9999994181     0.9999994181    0.01931617137  bftga 0(D)
3754  22     0.8702495697      0.981587973    -4.795329003                0      1.000000611      1.000000611     0.9999996844     0.9999996844    0.01931069511  bftga 0(D)
3755  23     0.8703258456      0.981687973    -4.789304833                0     0.9999999782     0.9999999782     0.9999997036     0.9999997036    0.01930528778  bftga 0(D)
3756  22     0.8704020476      0.981787973    -4.783195214                0      1.000000306      1.000000306     0.9999994439     0.9999994439    0.01929983794  bftga 0(D)
3757  22     0.8704781758      0.981887973    -4.777036766                0      1.000000634      1.000000634     0.9999997702     0.9999997702    0.01929434846  bftga 0(D)
3758  24     0.8705542302      0.981987973    -4.770823387                0      1.000000363      1.000000363     0.9999996767     0.9999996767    0.01928892225  bftga 0(D)
3759  24     0.8706302107      0.982087973    -4.764518456                0      1.000000277      1.000000277     0.9999995468     0.9999995468    0.01928348556  bftga 0(D)
3760  24     0.8707061175      0.982187973    -4.758164696                0      1.000000479      1.000000479     0.9999997933     0.9999997933    0.01927800161  bftga 0(D)
